id,name,pincode,status,country_zones_id,states_id,state_code
5657,Saint-Ismier,624001,1,1,32,38
5658,Saint-Jean-de-Fos,624001,1,1,28,34
5659,Saint-Jean-de-Minervois,624001,1,1,28,34
5660,Saint-Jean-du-Bruel,624001,1,1,4,12
5661,Saint-Jean-du-Falga,624001,1,1,87,9
5662,Saint-Jean-le-Blanc,624001,1,1,6,14
5663,Saint-Jean-Pla-de-Corts,624001,1,1,64,66
5664,Saint-Jean-sur-Couesnon,624001,1,1,29,35
5665,Saint-Julien-de-Ch?don,624001,1,1,36,41
5666,Saint-Lambert-des-Lev?es,624001,1,1,44,49
5667,Saint-Lanne,624001,1,1,63,65
5668,Saint-Laurent-de-la-Cabrerisse,624001,1,1,3,11
5669,Saint-Laurent-des-Arbres,624001,1,1,84,84
5670,Saint-Laurent-des-Combes,624001,1,1,27,33
5671,Saint-L?ger-de-Montbrillais,624001,1,1,86,86
5672,Saint-L?ger-le-Petit,624001,1,1,10,18
5673,Saint-L?ger-les-Vignes,624001,1,1,39,44
5674,Saint-L?onard,624001,1,1,75,76
5675,Saint-Loup-G?anges,624001,1,1,70,71
5676,Saint-Lumine-de-Clisson,624001,1,1,39,44
5677,Saint-Malo,624001,1,1,29,35
5678,Saint-Mandrier-sur-Mer,624001,1,1,83,83
5679,Saint-Mars-la-Jaille,624001,1,1,39,44
5680,Saint-Mars-la-R?orthe,624001,1,1,85,85
5681,Saint-Martin,624001,1,1,64,66
5682,Saint-Martin,624001,1,1,65,67
5683,Saint-Martin-de-Landelles,624001,1,1,46,50
5684,Saint-Martin-de-Laye,624001,1,1,27,33
5685,Saint-Martin-du-Manoir,624001,1,1,75,76
5686,Saint-Martin-du-Tilleul,624001,1,1,20,27
5687,Saint-Martin-la-Garenne,624001,1,1,77,78
5688,Saint-Maurice,624001,1,1,61,63
5689,Saint-Maurice-de-Beynost,624001,1,1,1,1
5690,Saint-M?dard,624001,1,1,8,16
5691,Saint-Michel-Lapujade,624001,1,1,27,33
5692,Saint-Nazaire,624001,1,1,39,44
5693,Saint-Nicolas,624001,1,1,60,62
5694,Saint-Nicolas-de-Bourgueil,624001,1,1,31,37
5695,Saint-Nicolas-de-Macherin,624001,1,1,32,38
5696,Saint-Nicolas-de-Redon,624001,1,1,29,35
5697,Saint-Ouen-les-Vignes,624001,1,1,31,37
5698,Saint-Pair-sur-Mer,624001,1,1,46,50
5699,Saint-Palais,624001,1,1,27,33
5700,Saint-Palais-de-Phiolin,624001,1,1,9,17
5701,Saint-Pantaleon-les-Vignes,624001,1,1,19,26
5702,Saint-Paul,624001,1,1,34,4
5703,Saint-Paul,624001,1,1,56,6
5704,Saint-Paul-de-Fenouillet,624001,1,1,64,66
5705,Saint-Paul-en-Jarez,624001,1,1,37,42
5706,Saint-Phyton,624001,1,1,55,59
5707,Saint-Piat,624001,1,1,21,28
5708,Saint-Pierre-de-Maille,624001,1,1,86,86
5709,Saint-Pierre-de-Manneville,624001,1,1,75,76
5710,Saint-Pierre-de-Vassols,624001,1,1,84,84
5711,Saint-Pierre-Quiberon,624001,1,1,52,56
5712,Saint-Pons-la-Calm,624001,1,1,24,30
5713,Saint-Preuil,624001,1,1,8,16
5714,Saint-Privat,624001,1,1,28,34
5715,Saint-Quentin,624001,1,1,12,2
5716,Saint-Quentin-la-Motte-Croix-au-Bailly,624001,1,1,80,80
5717,Saint-Quentin-la-Poterie,624001,1,1,24,30
5718,Saint-Rapha?l,624001,1,1,83,83
5719,Saint-Regle,624001,1,1,31,37
5720,Saint-R?my,624001,1,1,14,21
5721,Saint-R?my-aux-Bois,624001,1,1,60,62
5722,Saint-R?my-en-Mauges,624001,1,1,44,49
5723,Saint-R?my-sur-Durolle,624001,1,1,61,63
5724,Saint-Romain-de-Lerps,624001,1,1,68,7
5725,Saint-Romain-en-Viennois,624001,1,1,84,84
5726,Saint-Romain-la-Virv?e,624001,1,1,27,33
5727,Saint-Roman,624001,1,1,19,26
5728,Saint-Roman-de-Malegarde,624001,1,1,84,84
5729,Saint-Sandoux,624001,1,1,61,63
5730,Saint-Sardos,624001,1,1,82,82
5731,Saint-Satur,624001,1,1,10,18
5732,Saint-Saturnin,624001,1,1,28,34
5733,Saint-Sauveur-de-Meilhan,624001,1,1,27,33
5734,Saint-Sauveur-de-Puynormand,624001,1,1,27,33
5735,Saint-Savinien,624001,1,1,9,17
5736,Saint-S?bastien-sur-Loire,624001,1,1,39,44
5737,Saint-Selve,624001,1,1,27,33
5738,Saint-Series,624001,1,1,28,34
5739,Saint-Seuri-de-Bourg,624001,1,1,27,33
5740,Saint-Simon,624001,1,1,12,2
5741,Saint-Sorlin,624001,1,1,86,86
5742,Saint-Sulpice-le-Verdon,624001,1,1,85,85
5743,Saint-Trojan,624001,1,1,27,33
5744,Saint-Tropez,624001,1,1,83,83
5745,Saint-Urcisse,624001,1,1,81,81
5746,Saint-Usage,624001,1,1,14,21
5747,Saint-Vaize,624001,1,1,9,17
5748,Saint-Valentin,624001,1,1,30,36
5749,Saint-Val?ry-en-Caux,624001,1,1,75,76
5750,Saint-Val?ry-sur-Somme,624001,1,1,80,80
5751,Saint-Vallerin,624001,1,1,70,71
5752,Saint-Vallier,624001,1,1,70,71
5753,Saint-Victor-de-Malcap,624001,1,1,24,30
5754,Saint-Vit,624001,1,1,18,25
5755,Saint-Vivien-de-Mons?gur,624001,1,1,27,33
5756,Saint-Wandrille-Ran?on,624001,1,1,75,76
5757,Sallertaine,624001,1,1,85,85
5758,Sambin,624001,1,1,36,41
5759,Samois-sur-Seine,624001,1,1,76,77
5760,Samoreau,624001,1,1,76,77
5761,Sanc?,624001,1,1,70,71
5762,Sandrancourt,624001,1,1,77,78
5763,Santoche,624001,1,1,18,25
5764,Sarralbe,624001,1,1,53,57
5765,Sarrancolin,624001,1,1,63,65
5766,Sarreguemines,624001,1,1,53,57
5767,Sarzeau,624001,1,1,52,56
5768,Sassay,624001,1,1,36,41
5769,Saubusse,624001,1,1,35,40
5770,Saudoy,624001,1,1,47,51
5771,Sauvoy,624001,1,1,51,55
5772,Savigneux,624001,1,1,37,42
5773,Savigny-sur-Orge,624001,1,1,89,91
5774,Scharrachbergheim,624001,1,1,65,67
5775,Scherwiller,624001,1,1,65,67
5776,S?chault,624001,1,1,79,8
5777,Secondigny,624001,1,1,78,79
5778,Sedze-Maubecq,624001,1,1,62,64
5779,S?es,624001,1,1,59,61
5780,Segr?,624001,1,1,44,49
5781,Seguret,624001,1,1,62,64
5782,S?guret,624001,1,1,84,84
5783,Seigy,624001,1,1,36,41
5784,Seillonnaz,624001,1,1,1,1
5785,Selles-sur-Cher,624001,1,1,36,41
5786,Semens,624001,1,1,27,33
5787,Semoussac,624001,1,1,9,17
5788,S?n?,624001,1,1,52,56
5789,Sennecey-le-Grand,624001,1,1,70,71
5790,Senouillac,624001,1,1,81,81
5791,Sentaraille,624001,1,1,87,9
5792,Senuc,624001,1,1,79,8
5793,Serans,624001,1,1,59,61
5794,Sercus,624001,1,1,55,59
5795,Serdinya,624001,1,1,64,66
5796,Serigny,624001,1,1,59,61
5797,Sernhac,624001,1,1,24,30
5798,Serviers-et-Labaume,624001,1,1,24,30
5799,Servies-en-Val,624001,1,1,3,11
5800,Serzy-et-Prin,624001,1,1,47,51
5801,S?te,624001,1,1,28,34
5802,Seurre,624001,1,1,14,21
5803,Seyssuel,624001,1,1,32,38
5804,Sigean,624001,1,1,3,11
5805,Sigolsheim,624001,1,1,66,68
5806,Sireuil,624001,1,1,8,16
5807,Six-Fours-les-Plages,624001,1,1,83,83
5808,Soing,624001,1,1,69,70
5809,Solesmes,624001,1,1,71,72
5810,Soppe-le-Bas,624001,1,1,66,68
5811,Sorcy-Saint-Martin,624001,1,1,51,55
5812,Sospel,624001,1,1,56,6
5813,Soublecause,624001,1,1,63,65
5814,Souesmes,624001,1,1,36,41
5815,Sougy,624001,1,1,40,45
5816,Soulanges,624001,1,1,47,51
5817,Soulignonne,624001,1,1,9,17
5818,Souligny,624001,1,1,2,10
5819,Soumont-Saint-Quentin,624001,1,1,6,14
5820,Soussans,624001,1,1,27,33
5821,Spycker,624001,1,1,55,59
5822,Stattmatten,624001,1,1,65,67
5823,Strasbourg,624001,1,1,65,67
5824,Sury-le-Comtal,624001,1,1,37,42
5825,Sussargues,624001,1,1,28,34
5826,Suzette,624001,1,1,84,84
5827,Taponas,624001,1,1,67,69
5828,Tardinghen,624001,1,1,60,62
5829,Ternand,624001,1,1,67,69
5830,Ternay,624001,1,1,67,69
5831,Tessy-sur-Vire,624001,1,1,46,50
5832,T?teghem,624001,1,1,55,59
5833,Teuillac,624001,1,1,27,33
5834,Theys,624001,1,1,32,38
5835,Theziers,624001,1,1,24,30
5836,Thionville,624001,1,1,53,57
5837,Thomery,624001,1,1,76,77
5838,Thun-Saint-Martin,624001,1,1,55,59
5839,Tigery,624001,1,1,89,91
5840,Tigy,624001,1,1,40,45
5841,Tizac-de-Curton,624001,1,1,27,33
5842,Tonnay-Charente,624001,1,1,9,17
5843,Torchamp,624001,1,1,59,61
5844,Torcieu,624001,1,1,1,1
5845,"Torcy-et Pouligny",624001,1,1,14,21
5846,Tormery,624001,1,1,72,73
5847,Tornac,624001,1,1,24,30
5848,Toulaud,624001,1,1,68,7
5849,Toulenne,624001,1,1,27,33
5850,Toulon,624001,1,1,83,83
5851,Tourbes,624001,1,1,28,34
5852,Tourlaville,624001,1,1,46,50
5853,Tournissan,624001,1,1,3,11
5854,Tournon,624001,1,1,72,73
5855,Tourouzelle,624001,1,1,3,11
5856,Tourreilles,624001,1,1,3,11
5857,Toutenant,624001,1,1,70,71
5858,Tracy-sur-Loire,624001,1,1,54,58
5859,Traenheim,624001,1,1,65,67
5860,Trannes,624001,1,1,2,10
5861,Trausse,624001,1,1,3,11
5862,Travaillan,624001,1,1,84,84
5863,Tr?gastel,624001,1,1,15,22
5864,Tr?guier,624001,1,1,15,22
5865,Tregunc,624001,1,1,22,29
5866,Treilles,624001,1,1,3,11
5867,Tr?lon,624001,1,1,55,59
5868,Tr?molat,624001,1,1,17,24
5869,Trie-Ch?teau,624001,1,1,57,60
5870,Trignac,624001,1,1,39,44
5871,Trilport,624001,1,1,76,77
5872,Trouville-sur-Mer,624001,1,1,6,14
5873,Troyes,624001,1,1,2,10
5874,Valence,624001,1,1,19,26
5875,Valenciennes,624001,1,1,55,59
5876,Vallabr?gues,624001,1,1,84,84
5877,Vals-les-Bains,624001,1,1,68,7
5878,Vandi?res,624001,1,1,47,51
5879,Vannes,624001,1,1,52,56
5880,Varennes-l?s-Narcy,624001,1,1,54,58
5881,Varesnes,624001,1,1,57,60
5882,Vaux,624001,1,1,53,57
5883,Vellevans,624001,1,1,18,25
5884,Venables,624001,1,1,20,27
5885,Vendenheim,624001,1,1,65,67
5886,Venejan,624001,1,1,84,84
5887,Venesmes,624001,1,1,10,18
5888,Vengeons,624001,1,1,46,50
5889,Vensac,624001,1,1,27,33
5890,Ventenac-Cabardes,624001,1,1,3,11
5891,Venteuil,624001,1,1,47,51
5892,Verargues,624001,1,1,28,34
5893,Vercheny,624001,1,1,19,26
5894,Verdun,624001,1,1,51,55
5895,Vereux,624001,1,1,69,70
5896,Vergisson,624001,1,1,70,71
5897,Verin,624001,1,1,37,42
5898,Verjux,624001,1,1,70,71
5899,Vernaison,624001,1,1,67,69
5900,Verneuil,624001,1,1,47,51
5901,Vernizy,624001,1,1,70,71
5902,Verri?res,624001,1,1,8,16
5903,Very,624001,1,1,51,55
5904,Verze,624001,1,1,70,71
5905,Verzy,624001,1,1,47,51
5906,Vestric-et-Candiac,624001,1,1,24,30
5907,Vialer,624001,1,1,62,64
5908,Vic-Fezensac,624001,1,1,26,32
5909,Vic-la-Gardiole,624001,1,1,28,34
5910,Vic-le-Fesq,624001,1,1,24,30
5911,Victot-Pontfol,624001,1,1,6,14
5912,Vidauban,624001,1,1,83,83
5913,Vignoux-sous-les-Aix,624001,1,1,10,18
5914,Vilennes-sur-Seine,624001,1,1,77,78
5915,Villamblard,624001,1,1,17,24
5916,Villars,624001,1,1,84,84
5917,"Villars Sur Var",624001,1,1,56,6
5918,Villars-sur-Var,624001,1,1,56,6
5919,Villaudric,624001,1,1,25,31
5920,Villech?tif,624001,1,1,2,10
5921,Villecroze,624001,1,1,83,83
5922,Villedieu,624001,1,1,14,21
5923,Villefranche-de-Rouergue,624001,1,1,4,12
5924,Villefranche-sur-Sa?ne,624001,1,1,67,69
5925,Villegusien-le-Lac,624001,1,1,48,52
5926,Villenauxe,624001,1,1,76,77
5927,Villenave-de-Rions,624001,1,1,27,33
5928,Villeneuve-de-Blaye,624001,1,1,27,33
5929,Villeneuve-de-Duras,624001,1,1,42,47
5930,Villeneuve-de-Riviere,624001,1,1,25,31
5931,Villeneuve-la-Rivi?re,624001,1,1,64,66
5932,Villeneuve-l?s-Avignon,624001,1,1,24,30
5933,Villeneuve-les-Corbieres,624001,1,1,3,11
5934,Villeneuve-sous-Dammartin,624001,1,1,76,77
5935,Villeneuve-sur-Vere,624001,1,1,81,81
5936,Villers-Aux-Noeuds,624001,1,1,47,51
5937,Villers-la-Faye,624001,1,1,14,21
5938,Villers-Marmery,624001,1,1,47,51
5939,Villers-sous-Chatillon,624001,1,1,47,51
5940,Villesequelande,624001,1,1,3,11
5941,Villesiscle,624001,1,1,3,11
5942,Villespassans,624001,1,1,28,34
5943,Villes-sur-Auzon,624001,1,1,84,84
5944,Ville-sur-Jarnioux,624001,1,1,67,69
5945,Villevenard,624001,1,1,47,51
5946,Villeveyrac,624001,1,1,28,34
5947,Villie-Morgon,624001,1,1,67,69
5948,Villiers-sur-Marne,624001,1,1,48,52
5949,Villieu-Loyes-Mollon,624001,1,1,1,1
5950,Villy-le-Moutier,624001,1,1,14,21
5951,Vimoutiers,624001,1,1,59,61
5952,Vinassan,624001,1,1,3,11
5953,Vin?a,624001,1,1,64,66
5954,Vincelles,624001,1,1,47,51
5955,Vingrau,624001,1,1,64,66
5956,Vinzelles,624001,1,1,70,71
5957,Vire-sur-Lot,624001,1,1,41,46
5958,Virey,624001,1,1,70,71
5959,Voegtlinshoffen,624001,1,1,66,68
5960,Vognes,624001,1,1,1,1
5961,Voiteur,624001,1,1,33,39
5962,Volnay,624001,1,1,14,21
5963,Vonges,624001,1,1,14,21
5964,Vouvray,624001,1,1,31,37
5965,Vrigny,624001,1,1,47,51
5966,Vulaines-sur-Seine,624001,1,1,76,77
5967,Warneton,624001,1,1,55,59
5968,Watten,624001,1,1,55,59
5969,Wentzwiller,624001,1,1,66,68
5970,Westhalten,624001,1,1,66,68
5971,Westhoffen,624001,1,1,65,67
5972,Yviers,624001,1,1,8,16
5973,Zellwiller,624001,1,1,65,67
5974,Equata,624001,1,1,1,1
5975,Abbotsley,624001,1,1,144,CAM
5976,Ardrossan,624001,1,1,290,NAY
5977,Arran,624001,1,1,290,NAY
5978,Arrington,624001,1,1,144,CAM
5979,Aycliffe,624001,1,1,176,DUR
5980,Ballintoy,624001,1,1,104,ANT
5981,Ballycastle,624001,1,1,104,ANT
5982,"Baltic Wharf",624001,1,1,234,KEN
5983,Baxenden,624001,1,1,247,LAN
5984,Beenham,624001,1,1,432,WBK
5985,"Bishop Auckland",624001,1,1,176,DUR
5986,Blackburn,624001,1,1,247,LAN
5987,Blackpool,624001,1,1,247,LAN
5988,Bosley,624001,1,1,152,CHE
5989,Bridgwater,624001,1,1,379,SOM
5990,Brierfield,624001,1,1,247,LAN
5991,Broadstairs,624001,1,1,234,KEN
5992,"Brodick, Isle of Arran",624001,1,1,290,NAY
5993,Buckden,624001,1,1,144,CAM
5994,Burnley,624001,1,1,247,LAN
5995,Burrow,624001,1,1,379,SOM
5996,Caldecote,624001,1,1,144,CAM
5997,Chatham,624001,1,1,234,KEN
5998,Chillington,624001,1,1,379,SOM
5999,Chorley,624001,1,1,247,LAN
6000,Cliffe,624001,1,1,234,KEN
6001,Clydeport,624001,1,1,290,NAY
6002,"Cumbrae Slip, Great Cumbrae",624001,1,1,290,NAY
6003,Dagenham,624001,1,1,122,BDG
6004,Darlington,624001,1,1,176,DUR
6005,Dartford,624001,1,1,234,KEN
6006,Deal,624001,1,1,234,KEN
6007,Dover,624001,1,1,234,KEN
6008,Dunchurch,624001,1,1,430,WAR
6009,Dungeness,624001,1,1,234,KEN
6010,Dunseverick,624001,1,1,104,ANT
6011,Dunster,624001,1,1,379,SOM
6012,Durham,624001,1,1,176,DUR
6013,Easington,624001,1,1,176,DUR
6014,Fairlie,624001,1,1,290,NAY
6015,Faversham,624001,1,1,234,KEN
6016,Fleetwood,624001,1,1,247,LAN
6017,Folkestone,624001,1,1,234,KEN
6018,"Glasson Dock",624001,1,1,247,LAN
6019,Glenarm,624001,1,1,104,ANT
6020,Gravesend,624001,1,1,234,KEN
6021,"Great Harwood",624001,1,1,247,LAN
6022,"Grovehurst Jetty/Sittingbourne",624001,1,1,234,KEN
6023,Haslingden,624001,1,1,247,LAN
6024,Heaton,624001,1,1,247,LAN
6025,"Herne Bay",624001,1,1,234,KEN
6026,"Hest Bank",624001,1,1,247,LAN
6027,Heysham,624001,1,1,247,LAN
6028,Hilton,624001,1,1,144,CAM
6029,Hunterston,624001,1,1,290,NAY
6030,Hythe,624001,1,1,234,KEN
6031,Irvine,624001,1,1,290,NAY
6032,Islandmagee,624001,1,1,104,ANT
6033,"Isle of Grain",624001,1,1,234,KEN
6034,"Isle of Sheppey",624001,1,1,234,KEN
6035,Kemsing,624001,1,1,234,KEN
6036,"Killroot Power Station Jetty",624001,1,1,104,ANT
6037,Kilroot,624001,1,1,104,ANT
6038,Kingsnorth,624001,1,1,234,KEN
6039,Knutsford,624001,1,1,152,CHE
6040,Lamlash,624001,1,1,290,NAY
6041,Lancaster,624001,1,1,247,LAN
6042,Largs,624001,1,1,290,NAY
6043,Leyland,624001,1,1,247,LAN
6044,Littlebourne,624001,1,1,234,KEN
6045,Littlebrook,624001,1,1,234,KEN
6046,"Lochranza, Isle of Arran",624001,1,1,290,NAY
6047,"London Thamesport",624001,1,1,234,KEN
6048,Luxborough,624001,1,1,379,SOM
6049,"Lydd on Sea",624001,1,1,234,KEN
6050,Macclesfield,624001,1,1,152,CHE
6051,Margate,624001,1,1,234,KEN
6052,Middlewich,624001,1,1,152,CHE
6053,"Millport, Great Cumbrae",624001,1,1,290,NAY
6054,Minehead,624001,1,1,379,SOM
6055,Nantwich,624001,1,1,152,CHE
6056,Nelson,624001,1,1,247,LAN
6057,Northfleet,624001,1,1,234,KEN
6058,Oswaldtwistle,624001,1,1,247,LAN
6059,Pitney,624001,1,1,379,SOM
6060,Porlock,624001,1,1,379,SOM
6061,Portrush,624001,1,1,104,ANT
6062,Poyle,624001,1,1,432,WBK
6063,Preston,624001,1,1,247,LAN
6064,Queenborough,624001,1,1,234,KEN
6065,Ramsey,624001,1,1,144,CAM
6066,Ramsgate,624001,1,1,234,KEN
6067,"Red Bay",624001,1,1,104,ANT
6068,Richborough,624001,1,1,234,KEN
6069,"Ridham Dock",624001,1,1,234,KEN
6070,Rochester,624001,1,1,234,KEN
6071,"Saint Marys Bay",624001,1,1,234,KEN
6072,Saltcoats,624001,1,1,290,NAY
6073,Sandwich,624001,1,1,234,KEN
6074,Seaham,624001,1,1,176,DUR
6075,"Seal Sands",624001,1,1,176,DUR
6076,Sevington,624001,1,1,234,KEN
6077,Sheerness,624001,1,1,234,KEN
6078,Shiskine,624001,1,1,290,NAY
6079,Shoreham,624001,1,1,234,KEN
6080,Shotton,624001,1,1,176,DUR
6081,Simonswood,624001,1,1,247,LAN
6082,Snodland,624001,1,1,234,KEN
6083,Stratford-upon-Avon,624001,1,1,430,WAR
6084,Tameside,624001,1,1,394,TAM
6085,Thamesport,624001,1,1,234,KEN
6086,Thornley,624001,1,1,176,DUR
6087,Upholland,624001,1,1,247,LAN
6088,Upnor,624001,1,1,234,KEN
6089,"Wallesbourne Hastings",624001,1,1,430,WAR
6090,Walmer,624001,1,1,234,KEN
6091,Watchet,624001,1,1,379,SOM
6092,Wells,624001,1,1,379,SOM
6093,Wembley,624001,1,1,124,BEN
6094,"West Auckland",624001,1,1,176,DUR
6095,"West Harptree",624001,1,1,117,BAS
6096,Westgate,624001,1,1,176,DUR
6097,Westonzoyland,624001,1,1,379,SOM
6098,Whitstable,624001,1,1,234,KEN
6099,Willesden,624001,1,1,124,BEN
6100,Willingham,624001,1,1,144,CAM
6101,Wisbech,624001,1,1,144,CAM
6102,Sukhumi,624001,1,1,95,AB
6103,Luba,624001,1,1,133,BS
6104,"Serpentina Terminal",624001,1,1,103,AN
6105,"Zafiro Terminal",624001,1,1,103,AN
6106,"Adamas Milos",624001,1,1,82,82
6107,Agathonisi,624001,1,1,81,81
6108,"Agia Kyriaki (Trikeri Magnisia)",624001,1,1,38,43
6109,"Agia Marina Lerou",624001,1,1,81,81
6110,"Agios Efstratios",624001,1,1,83,83
6111,"Agios Georgios",624001,1,1,34,4
6112,"Agios Kirykos",624001,1,1,84,84
6113,"Agios Nikolaos, Kriti",624001,1,1,90,92
6114,"Agios Stefanos Corfu",624001,1,1,15,22
6115,"Agnontas Skopelos",624001,1,1,38,43
6116,Aidipsou,624001,1,1,34,4
6117,"Aigiali Amorgou",624001,1,1,212,I
6118,Aigion,624001,1,1,5,13
6119,Akhillion,624001,1,1,38,43
6120,"Aktio Vonitsas",624001,1,1,212,I
6121,Anafi,624001,1,1,82,82
6122,"Arkioi Dodekanissou",624001,1,1,81,81
6123,Arkitsa,624001,1,1,56,6
6124,Assos,624001,1,1,16,23
6125,Astros,624001,1,1,4,12
6126,Astypalaia,624001,1,1,81,81
6127,Atalandi,624001,1,1,56,6
6128,"Athinios Thira Santorini",624001,1,1,82,82
6129,Chalkida,624001,1,1,34,4
6130,Dafni,624001,1,1,62,64
6131,Diafanion,624001,1,1,81,81
6132,Elaiokhoria,624001,1,1,62,64
6133,Eretria,624001,1,1,34,4
6134,"Farmakonissi Dodekanissos",624001,1,1,81,81
6135,Fiskardo,624001,1,1,16,23
6136,Folegandros,624001,1,1,82,82
6137,Fournoi,624001,1,1,84,84
6138,"Galatas Troizinas",624001,1,1,212,I
6139,Galaxidi,624001,1,1,68,7
6140,"Glyfa Fthiotidas",624001,1,1,56,6
6141,"Halki Dodekanison",624001,1,1,81,81
6142,"Heraklion (Iraklion)",624001,1,1,89,91
6143,Ierapetra,624001,1,1,90,92
6144,"Iraklion (Heraklion)",624001,1,1,89,91
6145,"Kalamos Island (Lefkada)",624001,1,1,16,23
6146,"Kalathos Rodou",624001,1,1,81,81
6147,Kalymnos,624001,1,1,81,81
6148,"Kamares Sifnos",624001,1,1,82,82
6149,"Kardamaina Kos",624001,1,1,81,81
6150,Kardamyla,624001,1,1,85,85
6151,"Karkinagri Ikarias",624001,1,1,84,84
6152,"Kassiopi Corfu",624001,1,1,15,22
6153,"Kastellorizou (ex Megisti)",624001,1,1,81,81
6154,"Kastos Island",624001,1,1,16,23
6155,Katapola,624001,1,1,82,82
6156,Kavala,624001,1,1,51,55
6157,"Kerkira (Corfu)",624001,1,1,15,22
6158,Kiparissia,624001,1,1,9,17
6159,Klima,624001,1,1,38,43
6160,"Koilas Ermionidos",624001,1,1,3,11
6161,"Kontias Limnou",624001,1,1,83,83
6162,Kopanos,624001,1,1,49,53
6163,Korinthos,624001,1,1,7,15
6164,"Lagos (Porto-Lago)",624001,1,1,71,72
6165,Lefkimmi,624001,1,1,15,22
6166,Linaria,624001,1,1,34,4
6167,"Lindos Rodou",624001,1,1,81,81
6168,Lipsoi,624001,1,1,81,81
6169,Magoula,624001,1,1,37,42
6170,"Mastichari Kos",624001,1,1,81,81
6171,"Megalon Livadion",624001,1,1,82,82
6172,Meganisi,624001,1,1,17,24
6173,Molyvos,624001,1,1,83,83
6174,Monemvasia,624001,1,1,8,16
6175,Mykonos,624001,1,1,82,82
6176,"Myrtos Beach",624001,1,1,16,23
6177,Nafplion,624001,1,1,3,11
6178,"Nea Kallikratia",624001,1,1,62,64
6179,"Oia Kyklades",624001,1,1,82,82
6180,Othonoi,624001,1,1,15,22
6181,Ouranopolis,624001,1,1,62,64
6182,Paleochora,624001,1,1,92,94
6183,Pelasyia,624001,1,1,56,6
6184,"Perama Geras Mytilinis",624001,1,1,83,83
6185,Perea,624001,1,1,50,54
6186,"Petani Beach",624001,1,1,16,23
6187,Petra,624001,1,1,83,83
6188,"Petries Evvoias",624001,1,1,34,4
6189,"Peyki Evvoias",624001,1,1,34,4
6190,"Phserimos Dodekanisou",624001,1,1,81,81
6191,Pitra,624001,1,1,8,16
6192,Platania,624001,1,1,38,43
6193,Plataria,624001,1,1,26,32
6194,Platy,624001,1,1,49,53
6195,Plomarion,624001,1,1,83,83
6196,"Port Vathy (Vathy)",624001,1,1,84,84
6197,Prosotsani,624001,1,1,48,52
6198,Proti,624001,1,1,60,62
6199,Psara,624001,1,1,85,85
6200,Pteleos,624001,1,1,38,43
6201,Pylos,624001,1,1,9,17
6202,Pythagoreion,624001,1,1,84,84
6203,Rizes,624001,1,1,212,I
6204,"Sagiada Thesprotias",624001,1,1,26,32
6205,"Saint Nicolas",624001,1,1,23,3
6206,Salonika,624001,1,1,50,54
6207,Sami,624001,1,1,16,23
6208,Serifos,624001,1,1,82,82
6209,Seriphos,624001,1,1,82,82
6210,Sikinos,624001,1,1,82,82
6211,Skaloma,624001,1,1,26,32
6212,Stavrochorion,624001,1,1,53,57
6213,"Stylida (Stylis)",624001,1,1,56,6
6214,"Stylis (Stylida)",624001,1,1,56,6
6215,"Thymaina Island",624001,1,1,84,84
6216,Tilos,624001,1,1,81,81
6217,"Tolo Argolidos",624001,1,1,3,11
6218,Trikeri,624001,1,1,38,43
6219,"Vathy (Port Vathy)",624001,1,1,84,84
6220,"Vatika Bay",624001,1,1,8,16
6221,"Volissos (Limnia) Chios",624001,1,1,85,85
6222,Xirokambion,624001,1,1,8,16
6223,Yaltra,624001,1,1,34,4
6224,Yerakini,624001,1,1,62,64
6225,Zakynthos,624001,1,1,14,21
6226,Champerico,624001,1,1,352,RE
6227,"Rio Bravo",624001,1,1,386,SU
6228,Bissau,624001,1,1,133,BS
6229,Cacheu,624001,1,1,142,CA
6230,Everton,624001,1,1,171,DE
6231,Omoa,624001,1,1,163,CR
6232,Bakar,624001,1,1,79,8
6233,Baska,624001,1,1,79,8
6234,Batina,624001,1,1,6,14
6235,Cavtat,624001,1,1,11,19
6236,Dalmacia,624001,1,1,5,13
6237,Dubrovnik,624001,1,1,11,19
6238,"Duga Resa",624001,1,1,34,4
6239,"Dugi Rat",624001,1,1,9,17
6240,Filipjakov,624001,1,1,5,13
6241,Hvar,624001,1,1,9,17
6242,Kali,624001,1,1,5,13
6243,Kanfanar,624001,1,1,68,7
6244,Kneza,624001,1,1,9,17
6245,Kostrena,624001,1,1,79,8
6246,Kukljica,624001,1,1,5,13
6247,Makarska,624001,1,1,9,17
6248,"Mali Iz",624001,1,1,5,13
6249,Maslenica,624001,1,1,9,17
6250,Momjan,624001,1,1,10,18
6251,Novaglia,624001,1,1,5,13
6252,Novigrad,624001,1,1,10,18
6253,Omisalj,624001,1,1,79,8
6254,Opatija,624001,1,1,10,18
6255,Osijek,624001,1,1,6,14
6256,Pasman,624001,1,1,5,13
6257,Plomin,624001,1,1,10,18
6258,Porec,624001,1,1,10,18
6259,Pula,624001,1,1,10,18
6260,Rasa,624001,1,1,10,18
6261,Rijeka,624001,1,1,79,8
6262,Rovinj,624001,1,1,10,18
6263,Senj,624001,1,1,79,8
6264,Sibenik,624001,1,1,7,15
6265,Sisak,624001,1,1,23,3
6266,"Slavonski Brod",624001,1,1,4,12
6267,Split,624001,1,1,9,17
6268,Splitska,624001,1,1,9,17
6269,Ston,624001,1,1,11,19
